Datum,MonatlicheDurchschnittsTemperatur
1898-03-01,-2.0599999999999987
1898-04-01,-1.77
1898-05-01,-0.7400000000000002
1898-06-01,0.639999999999997
1898-07-01,-0.15000000000000213
1898-08-01,0.629999999999999
1898-09-01,0.5599999999999996
1898-10-01,0.13
1898-11-01,4.06
1898-12-01,8.66
1899-01-01,-1.5500000000000007
1899-02-01,4.110000000000003
1899-03-01,10.149999999999999
1899-04-01,2.1500000000000004
1899-05-01,5.3500000000000005
1899-06-01,-1.299999999999999
1899-07-01,-2.4800000000000004
1899-08-01,-0.5099999999999998
1899-09-01,0.4900000000000002
1899-10-01,0.25
1899-11-01,-0.9500000000000002
1899-12-01,-12.120000000000001
1900-01-01,-13.54
1900-02-01,1.9399999999999977
1900-03-01,-0.7500000000000009
1900-04-01,-1.29
1900-05-01,0.34999999999999964
1900-06-01,2.3100000000000005
1900-07-01,3.4800000000000004
1900-08-01,1.4000000000000004
1900-09-01,2.6799999999999997
1900-10-01,-0.26
1900-11-01,-5.369999999999999
1900-12-01,3.9200000000000017
1901-01-01,9.43
1901-02-01,-0.4299999999999997
1901-03-01,2.9800000000000004
1901-04-01,1.28
1901-05-01,-1.209999999999999
1901-06-01,-0.3999999999999986
1901-07-01,-0.129999999999999
1901-08-01,0.28999999999999915
1901-09-01,-1.5399999999999991
1901-10-01,-4.99
1901-11-01,6.249999999999999
1901-12-01,-6.66
1902-01-01,3.8900000000000006
1902-02-01,4.210000000000001
1902-03-01,-1.3899999999999997
1902-04-01,-2.3600000000000003
1902-05-01,-2.630000000000001
1902-06-01,-2.710000000000001
1902-07-01,-2.039999999999999
1902-08-01,-1.6600000000000001
1902-09-01,0.41999999999999993
1902-10-01,4.21
1902-11-01,-4.97
1902-12-01,5.469999999999999
1903-01-01,-4.43
1903-02-01,0.6199999999999992
1903-03-01,-1.79
1903-04-01,0.16000000000000003
1903-05-01,0.5099999999999998
1903-06-01,-1.4800000000000004
1903-07-01,0.46999999999999886
1903-08-01,-1.5899999999999999
1903-09-01,-2.1800000000000006
1903-10-01,-3.37
1903-11-01,0.07000000000000028
1903-12-01,2.41
1904-01-01,1.5499999999999972
1904-02-01,-1.3200000000000003
1904-03-01,-3.1099999999999994
1904-04-01,-2.52
1904-05-01,3.380000000000001
1904-06-01,3.9499999999999993
1904-07-01,0.03999999999999915
1904-08-01,1.8100000000000005
1904-09-01,-0.2599999999999998
1904-10-01,3.2800000000000002
1904-11-01,5.6499999999999995
1904-12-01,3.469999999999999
1905-01-01,3.830000000000002
1905-02-01,-7.83
1905-03-01,-1.6799999999999997
1905-04-01,0.8899999999999997
1905-05-01,-2.880000000000001
1905-06-01,-3.0700000000000003
1905-07-01,2.34
1905-08-01,0.4900000000000002
1905-09-01,0.4200000000000008
1905-10-01,0.04999999999999999
1905-11-01,-3.3
1905-12-01,-3.219999999999999
1906-01-01,-7.870000000000001
1906-02-01,-2.1999999999999993
1906-03-01,8.719999999999999
1906-04-01,6.68
1906-05-01,-1.67
1906-06-01,1.75
1906-07-01,-4.51
1906-08-01,1.3299999999999983
1906-09-01,0.5299999999999994
1906-10-01,-0.9199999999999999
1906-11-01,-5.359999999999999
1906-12-01,2.34
1907-01-01,1.4499999999999993
1907-02-01,2.8999999999999986
1907-03-01,-3.99
1907-04-01,-2.06
1907-05-01,3.8900000000000006
1907-06-01,-1.5199999999999996
1907-07-01,-0.879999999999999
1907-08-01,-1.2999999999999972
1907-09-01,1.3000000000000007
1907-10-01,0.57
1907-11-01,-0.21000000000000085
1907-12-01,-3.4400000000000013
1908-01-01,1.4299999999999997
1908-02-01,0.360000000000003
1908-03-01,-2.84
1908-04-01,-2.66
1908-05-01,2.459999999999999
1908-06-01,1.4299999999999997
1908-07-01,3.42
1908-08-01,0.5
1908-09-01,-0.6400000000000006
1908-10-01,-0.22
1908-11-01,3.83
1908-12-01,3.1500000000000004
1909-01-01,-0.8299999999999983
1909-02-01,1.2199999999999989
1909-03-01,-2.99
1909-04-01,2.6100000000000003
1909-05-01,-4.49
1909-06-01,0.28000000000000114
1909-07-01,1.7800000000000011
1909-08-01,0.5499999999999972
1909-09-01,-2.46
1909-10-01,-2.7800000000000002
1909-11-01,2.6500000000000004
1909-12-01,-4.17
1910-01-01,-2.6099999999999994
1910-02-01,-1.1400000000000006
1910-03-01,2.24
1910-04-01,-2.0100000000000002
1910-05-01,1.8399999999999999
1910-06-01,-0.4900000000000002
1910-07-01,-0.6799999999999997
1910-08-01,-0.3299999999999983
1910-09-01,0.9499999999999993
1910-10-01,3.0900000000000003
1910-11-01,-8.1
1910-12-01,0.9600000000000009
1911-01-01,3.759999999999998
1911-02-01,2.6700000000000017
1911-03-01,1.6100000000000012
1911-04-01,2.7800000000000002
1911-05-01,-2.2699999999999996
1911-06-01,0.2599999999999998
1911-07-01,-0.33000000000000185
1911-08-01,-1.8399999999999999
1911-09-01,0.8799999999999999
1911-10-01,2.04
1911-11-01,9.809999999999999
1911-12-01,-1.879999999999999
1912-01-01,0.7200000000000024
1912-02-01,2.389999999999999
1912-03-01,-2.110000000000001
1912-04-01,-0.6699999999999999
1912-05-01,2.110000000000001
1912-06-01,-2.0600000000000005
1912-07-01,-0.7399999999999984
1912-08-01,-3.950000000000001
1912-09-01,-2.2199999999999998
1912-10-01,-8.03
1912-11-01,-7.7700000000000005
1912-12-01,-2.0400000000000027
1913-01-01,0.00999999999999801
1913-02-01,-2.51
1913-03-01,6.000000000000001
1913-04-01,-4.26
1913-05-01,-0.7900000000000009
1913-06-01,2.869999999999999
1913-07-01,-1.3900000000000006
1913-08-01,3.1000000000000014
1913-09-01,0.7300000000000004
1913-10-01,7.84
1913-11-01,6.960000000000001
1913-12-01,6.470000000000002
1914-01-01,7.090000000000002
1914-02-01,5.4399999999999995
1914-03-01,-5.090000000000001
1914-04-01,4.9
1914-05-01,-0.6199999999999992
1914-06-01,-0.8899999999999988
1914-07-01,-0.060000000000002274
1914-08-01,1.679999999999998
1914-09-01,2.2800000000000002
1914-10-01,-4.08
1914-11-01,-3.58
1914-12-01,-0.9800000000000004
1915-01-01,-12.750000000000002
1915-02-01,-6.200000000000001
1915-03-01,2.210000000000001
1915-04-01,-1.71
1915-05-01,3.5699999999999985
1915-06-01,2.08
1915-07-01,3.6300000000000026
1915-08-01,-0.3199999999999985
1915-09-01,-1.290000000000001
1915-10-01,-1.88
1915-11-01,1.0199999999999996
1915-12-01,1.4000000000000004
1916-01-01,3.990000000000002
1916-02-01,0.23000000000000043
1916-03-01,-4.880000000000001
1916-04-01,-2.06
1916-05-01,-3.0599999999999987
1916-06-01,-2.01
1916-07-01,-1.9200000000000017
1916-08-01,-0.20000000000000107
1916-09-01,1.7400000000000002
1916-10-01,4.72
1916-11-01,-0.07000000000000028
1916-12-01,-10.38
1917-01-01,-1.5700000000000003
1917-02-01,-0.6099999999999994
1917-03-01,5.35
1917-04-01,2.57
1917-05-01,2.969999999999999
1917-06-01,0.3800000000000008
1917-07-01,-0.8599999999999994
1917-08-01,-2.0299999999999994
1917-09-01,-0.5199999999999996
1917-10-01,-0.43000000000000005
1917-11-01,1.7200000000000006
1917-12-01,2.41
1918-01-01,4.579999999999998
1918-02-01,2.75
1918-03-01,2.120000000000001
1918-04-01,-1.25
1918-05-01,-2.7699999999999996
1918-06-01,0.10999999999999943
1918-07-01,0.5399999999999991
1918-08-01,3.2200000000000006
1918-09-01,0.14000000000000057
1918-10-01,-0.44
1918-11-01,-2.290000000000001
1918-12-01,-2.66
1919-01-01,-10.579999999999998
1919-02-01,2.2200000000000006
1919-03-01,-3.3200000000000003
1919-04-01,-0.68
1919-05-01,0.27999999999999936
1919-06-01,-1.8100000000000005
1919-07-01,1.1500000000000021
1919-08-01,-0.9800000000000004
1919-09-01,-0.8100000000000005
1919-10-01,2.09
1919-11-01,-0.17999999999999972
1919-12-01,9.29
1920-01-01,8.759999999999998
1920-02-01,-6.160000000000002
1920-03-01,4.49
1920-04-01,3.36
1920-05-01,-0.6199999999999992
1920-06-01,2.459999999999999
1920-07-01,0.07000000000000028
1920-08-01,-0.13000000000000078
1920-09-01,-2.4000000000000004
1920-10-01,-0.4099999999999999
1920-11-01,0.28000000000000114
1920-12-01,-5.93
1921-01-01,2.2600000000000016
1921-02-01,3.870000000000001
1921-03-01,-0.8500000000000005
1921-04-01,-3.01
1921-05-01,-1.8399999999999999
1921-06-01,-1.8999999999999986
1921-07-01,1.3499999999999979
1921-08-01,0.19000000000000128
1921-09-01,2.8000000000000007
1921-10-01,0.039999999999999813
1921-11-01,-0.26000000000000156
1921-12-01,6.66
1922-01-01,-9.36
1922-02-01,-3.66
1922-03-01,0.41000000000000014
1922-04-01,0.6599999999999999
1922-05-01,1.7799999999999994
1922-06-01,1.629999999999999
1922-07-01,0.5399999999999991
1922-08-01,0.6100000000000012
1922-09-01,-2.0600000000000005
1922-10-01,-1.22
1922-11-01,-1.7599999999999998
1922-12-01,-1.3499999999999979
1923-01-01,6.27
1923-02-01,-3.6400000000000006
1923-03-01,-1.3099999999999996
1923-04-01,1.6199999999999999
1923-05-01,-0.14999999999999858
1923-06-01,-0.21999999999999886
1923-07-01,-2.3999999999999986
1923-08-01,1.009999999999998
1923-09-01,2.66
1923-10-01,1.4000000000000001
1923-11-01,-0.34999999999999964
1923-12-01,1.549999999999999
1924-01-01,2.59
1924-02-01,-0.259999999999998
1924-03-01,-4.98
1924-04-01,-0.9899999999999998
1924-05-01,2.2799999999999994
1924-06-01,-2.91
1924-07-01,1.8900000000000006
1924-08-01,-1.83
1924-09-01,-0.5899999999999999
1924-10-01,-2.26
1924-11-01,6.12
1924-12-01,2.42
1925-01-01,2.799999999999999
1925-02-01,5.0
1925-03-01,1.3100000000000005
1925-04-01,-1.6700000000000002
1925-05-01,-3.51
1925-06-01,0.9599999999999991
1925-07-01,-4.82
1925-08-01,0.5000000000000018
1925-09-01,0.5299999999999994
1925-10-01,3.53
1925-11-01,0.45999999999999996
1925-12-01,-2.41
1926-01-01,-3.3100000000000005
1926-02-01,0.8399999999999999
1926-03-01,7.1499999999999995
1926-04-01,3.8299999999999996
1926-05-01,-1.25
1926-06-01,1.9300000000000015
1926-07-01,2.9299999999999997
1926-08-01,-0.6800000000000015
1926-09-01,-0.5899999999999999
1926-10-01,-1.7699999999999998
1926-11-01,-2.4499999999999993
1926-12-01,-7.100000000000001
1927-01-01,-2.379999999999999
1927-02-01,0.6799999999999997
1927-03-01,-9.93
1927-04-01,-3.1399999999999997
1927-05-01,5.199999999999999
1927-06-01,-1.5700000000000003
1927-07-01,-1.5199999999999996
1927-08-01,-0.8000000000000007
1927-09-01,0.7200000000000006
1927-10-01,-0.6000000000000001
1927-11-01,-1.1400000000000006
1927-12-01,5.030000000000001
1928-01-01,2.6499999999999986
1928-02-01,-0.75
1928-03-01,1.5600000000000005
1928-04-01,1.17
1928-05-01,-2.2699999999999996
1928-06-01,1.5500000000000007
1928-07-01,0.6699999999999982
1928-08-01,0.7600000000000016
1928-09-01,-1.0099999999999998
1928-10-01,1.51
1928-11-01,-1.6799999999999997
1928-12-01,-5.0
1929-01-01,-4.449999999999999
1929-02-01,-7.879999999999999
1929-03-01,4.48
1929-04-01,2.6799999999999997
1929-05-01,-1.5499999999999998
1929-06-01,0.259999999999998
1929-07-01,-0.4299999999999997
1929-08-01,-1.1600000000000001
1929-09-01,0.009999999999999787
1929-10-01,-0.8699999999999999
1929-11-01,3.37
1929-12-01,-2.879999999999999
1930-01-01,0.8800000000000026
1930-02-01,9.219999999999999
1930-03-01,1.13
1930-04-01,-7.289999999999999
1930-05-01,1.169999999999999
1930-06-01,-1.299999999999999
1930-07-01,-0.019999999999999574
1930-08-01,0.5
1930-09-01,-1.7500000000000009
1930-10-01,-0.45000000000000007
1930-11-01,-2.1900000000000004
1930-12-01,6.73
1931-01-01,-1.1500000000000021
1931-02-01,-9.39
1931-03-01,-2.7800000000000002
1931-04-01,3.28
1931-05-01,-2.169999999999999
1931-06-01,2.019999999999998
1931-07-01,-1.4600000000000009
1931-08-01,1.9799999999999986
1931-09-01,1.4500000000000002
1931-10-01,2.3
1931-11-01,-1.7899999999999991
1931-12-01,0.4399999999999977
1932-01-01,7.75
1932-02-01,9.07
1932-03-01,0.2900000000000009
1932-04-01,2.5
1932-05-01,0.6299999999999999
1932-06-01,-2.8099999999999987
1932-07-01,4.280000000000001
1932-08-01,-2.9399999999999995
1932-09-01,1.5099999999999998
1932-10-01,0.9900000000000002
1932-11-01,4.619999999999999
1932-12-01,4.49
1933-01-01,-12.0
1933-02-01,-7.32
1933-03-01,-2.5200000000000014
1933-04-01,-0.98
1933-05-01,0.8599999999999994
1933-06-01,0.040000000000000924
1933-07-01,-2.879999999999999
1933-08-01,2.709999999999999
1933-09-01,-3.2399999999999993
1933-10-01,-5.65
1933-11-01,-1.6199999999999992
1933-12-01,-2.9399999999999995
1934-01-01,7.550000000000001
1934-02-01,7.98
1934-03-01,-0.6999999999999993
1934-04-01,-3.98
1934-05-01,1.0
1934-06-01,1.0599999999999987
1934-07-01,-1.8100000000000005
1934-08-01,-1.799999999999999
1934-09-01,-1.2000000000000002
1934-10-01,1.6099999999999999
1934-11-01,-1.67
1934-12-01,0.2699999999999996
1935-01-01,-1.620000000000001
1935-02-01,0.7999999999999989
1935-03-01,5.65
1935-04-01,0.71
1935-05-01,-0.5700000000000003
1935-06-01,1.1199999999999992
1935-07-01,2.92
1935-08-01,0.27999999999999936
1935-09-01,3.7799999999999994
1935-10-01,0.57
1935-11-01,-3.610000000000001
1935-12-01,-8.899999999999999
1936-01-01,-0.8699999999999974
1936-02-01,-4.389999999999999
1936-03-01,-4.26
1936-04-01,-1.27
1936-05-01,-1.4399999999999995
1936-06-01,-3.4499999999999993
1936-07-01,-1.0
1936-08-01,-1.3199999999999985
1936-09-01,-0.4399999999999995
1936-10-01,3.5799999999999996
1936-11-01,5.5600000000000005
1936-12-01,10.829999999999998
1937-01-01,-0.9400000000000013
1937-02-01,2.379999999999999
1937-03-01,-3.3000000000000007
1937-04-01,-0.23999999999999977
1937-05-01,3.01
1937-06-01,2.1000000000000014
1937-07-01,-0.6000000000000014
1937-08-01,-0.20000000000000107
1937-09-01,-1.1100000000000003
1937-10-01,-2.1799999999999997
1937-11-01,-3.1799999999999997
1937-12-01,-7.419999999999998
1938-01-01,-1.25
1938-02-01,1.9400000000000013
1938-03-01,6.42
1938-04-01,7.78
1938-05-01,-0.9299999999999997
1938-06-01,-0.5800000000000001
1938-07-01,1.0400000000000027
1938-08-01,1.0600000000000005
1938-09-01,-1.21
1938-10-01,-1.45
1938-11-01,6.14
1938-12-01,-1.7600000000000016
1939-01-01,3.870000000000001
1939-02-01,0.4499999999999993
1939-03-01,-2.129999999999999
1939-04-01,-0.6500000000000004
1939-05-01,-0.28999999999999915
1939-06-01,2.4999999999999982
1939-07-01,-0.08999999999999986
1939-08-01,1.5999999999999996
1939-09-01,3.7200000000000006
1939-10-01,-1.67
1939-11-01,-6.4799999999999995
1939-12-01,10.42
1940-01-01,-6.810000000000002
1940-02-01,-1.6799999999999997
1940-03-01,4.4399999999999995
1940-04-01,-0.3200000000000003
1940-05-01,0.5499999999999989
1940-06-01,-0.8900000000000006
1940-07-01,-0.6600000000000001
1940-08-01,-0.27999999999999936
1940-09-01,-3.0500000000000007
1940-10-01,0.67
1940-11-01,2.0199999999999996
1940-12-01,-2.0299999999999994
1941-01-01,8.100000000000001
1941-02-01,-4.309999999999999
1941-03-01,-1.4000000000000004
1941-04-01,-3.6399999999999997
1941-05-01,-0.6899999999999995
1941-06-01,0.8400000000000034
1941-07-01,-0.08999999999999986
1941-08-01,-0.5899999999999999
1941-09-01,1.6100000000000012
1941-10-01,1.67
1941-11-01,-1.0
1941-12-01,-2.41
1942-01-01,-2.080000000000002
1942-02-01,-0.9400000000000013
1942-03-01,-0.28000000000000025
1942-04-01,0.9900000000000001
1942-05-01,-1.54
1942-06-01,-1.0700000000000003
1942-07-01,1.25
1942-08-01,0.3999999999999986
1942-09-01,1.83
1942-10-01,-1.2200000000000002
1942-11-01,3.33
1942-12-01,1.7100000000000009
1943-01-01,-1.7300000000000004
1943-02-01,4.449999999999999
1943-03-01,-2.7700000000000005
1943-04-01,1.8699999999999999
1943-05-01,4.499999999999999
1943-06-01,0.3099999999999987
1943-07-01,-0.19000000000000128
1943-08-01,1.7700000000000014
1943-09-01,-1.0700000000000003
1943-10-01,0.29000000000000004
1943-11-01,-3.5500000000000007
1943-12-01,1.5599999999999987
1944-01-01,1.7300000000000004
1944-02-01,2.370000000000001
1944-03-01,4.290000000000001
1944-04-01,0.5
1944-05-01,-2.33
1944-06-01,0.48999999999999844
1944-07-01,-0.8000000000000007
1944-08-01,-1.6100000000000012
1944-09-01,-0.4400000000000013
1944-10-01,0.5499999999999999
1944-11-01,-3.01
1944-12-01,-7.050000000000001
1945-01-01,-2.6799999999999997
1945-02-01,-8.920000000000002
1945-03-01,-5.700000000000001
1945-04-01,1.0900000000000003
1945-05-01,4.140000000000001
1945-06-01,-0.46999999999999886
1945-07-01,0.620000000000001
1945-08-01,-0.6899999999999995
1945-09-01,1.2700000000000014
1945-10-01,2.7300000000000004
1945-11-01,6.34
1945-12-01,3.0100000000000016
1946-01-01,6.830000000000002
1946-02-01,12.830000000000002
1946-03-01,-0.46999999999999886
1946-04-01,-1.6900000000000004
1946-05-01,-4.93
1946-06-01,-1.549999999999999
1946-07-01,0.7699999999999996
1946-08-01,0.2699999999999996
1946-09-01,-3.7200000000000006
1946-10-01,-1.21
1946-11-01,-0.8099999999999987
1946-12-01,-4.359999999999999
1947-01-01,-9.030000000000001
1947-02-01,-8.810000000000002
1947-03-01,1.959999999999999
1947-04-01,1.2300000000000004
1947-05-01,2.1899999999999995
1947-06-01,0.7199999999999989
1947-07-01,-1.129999999999999
1947-08-01,-0.2599999999999998
1947-09-01,1.9700000000000006
1947-10-01,-0.18000000000000016
1947-11-01,-3.8200000000000003
1947-12-01,-0.25
1948-01-01,8.8
1948-02-01,1.490000000000002
1948-03-01,4.330000000000001
1948-04-01,-0.5000000000000004
1948-05-01,-2.6899999999999995
1948-06-01,-1.299999999999999
1948-07-01,1.7199999999999989
1948-08-01,-0.25
1948-09-01,0.02999999999999936
1948-10-01,-1.0
1948-11-01,0.16000000000000014
1948-12-01,7.349999999999998
1949-01-01,0.8399999999999999
1949-02-01,5.6
1949-03-01,-3.660000000000001
1949-04-01,1.15
1949-05-01,0.8499999999999996
1949-06-01,-0.05000000000000071
1949-07-01,-1.9199999999999982
1949-08-01,0.5199999999999996
1949-09-01,-1.4400000000000004
1949-10-01,1.92
1949-11-01,0.9199999999999999
1949-12-01,-9.45
1950-01-01,-4.490000000000002
1950-02-01,-5.860000000000001
1950-03-01,2.160000000000001
1950-04-01,-7.039999999999999
1950-05-01,1.0300000000000011
1950-06-01,2.3999999999999986
1950-07-01,1.5
1950-08-01,1.209999999999999
1950-09-01,2.8400000000000007
1950-10-01,-2.65
1950-11-01,-4.210000000000001
1950-12-01,9.05
1951-01-01,-2.5599999999999987
1951-02-01,-3.789999999999999
1951-03-01,-1.0599999999999996
1951-04-01,4.05
1951-05-01,1.5799999999999983
1951-06-01,0.20000000000000284
1951-07-01,-0.5100000000000016
1951-08-01,-3.839999999999998
1951-09-01,-0.5700000000000003
1951-10-01,0.19
1951-11-01,7.5200000000000005
1951-12-01,4.9399999999999995
1952-01-01,6.98
1952-02-01,1.4200000000000017
1952-03-01,-1.6800000000000015
1952-04-01,-2.54
1952-05-01,-1.4399999999999995
1952-06-01,-0.2700000000000031
1952-07-01,-0.4800000000000004
1952-08-01,3.0600000000000005
1952-09-01,0.39000000000000057
1952-10-01,-0.64
1952-11-01,-9.34
1952-12-01,-6.76
1953-01-01,-2.5700000000000003
1953-02-01,2.2799999999999976
1953-03-01,4.870000000000001
1953-04-01,3.66
1953-05-01,0.620000000000001
1953-06-01,0.9100000000000001
1953-07-01,2.16
1953-08-01,-1.1800000000000015
1953-09-01,1.7299999999999986
1953-10-01,1.17
1953-11-01,3.669999999999998
1953-12-01,3.0
1954-01-01,-2.09
1954-02-01,-0.9499999999999993
1954-03-01,-5.359999999999999
1954-04-01,-3.56
1954-05-01,-4.590000000000001
1954-06-01,-0.8099999999999987
1954-07-01,-4.199999999999999
1954-08-01,2.8400000000000016
1954-09-01,-1.8899999999999988
1954-10-01,1.11
1954-11-01,3.620000000000001
1954-12-01,-9.66
1955-01-01,0.5500000000000007
1955-02-01,2.620000000000001
1955-03-01,-0.370000000000001
1955-04-01,0.94
1955-05-01,4.37
1955-06-01,-0.120000000000001
1955-07-01,1.8900000000000006
1955-08-01,-0.07000000000000028
1955-09-01,-2.5200000000000005
1955-10-01,-1.2400000000000002
1955-11-01,3.2199999999999998
1955-12-01,8.73
1956-01-01,-2.370000000000001
1956-02-01,-3.460000000000001
1956-03-01,0.02999999999999936
1956-04-01,1.42
1956-05-01,0.1999999999999993
1956-06-01,-2.7799999999999994
1956-07-01,0.7699999999999996
1956-08-01,-1.1799999999999997
1956-09-01,0.9899999999999993
1956-10-01,1.6400000000000001
1956-11-01,-3.9799999999999995
1956-12-01,-5.420000000000002
1957-01-01,2.379999999999999
1957-02-01,1.1099999999999994
1957-03-01,-0.35999999999999943
1957-04-01,-1.24
1957-05-01,-2.2399999999999984
1957-06-01,3.26
1957-07-01,-1.8599999999999994
1957-08-01,-1.450000000000001
