dt;AverageTemperature;AverageTemperatureUncertainty;City;Country;Latitude;Longitude
1777-07-01;14,808;1,934;Bern;Switzerland;47.42N;8.29E
1777-08-01;16,479;2,063;Bern;Switzerland;47.42N;8.29E
1777-09-01;12,292;5,181;Bern;Switzerland;47.42N;8.29E
1777-10-01;7,938;5,546;Bern;Switzerland;47.42N;8.29E
1777-11-01;3,126;2,601;Bern;Switzerland;47.42N;8.29E
1777-12-01;-3,506;2,449;Bern;Switzerland;47.42N;8.29E
1778-01-01;-2,183;3,366;Bern;Switzerland;47.42N;8.29E
1778-02-01;-1,864;4,952;Bern;Switzerland;47.42N;8.29E
1778-03-01;2,248;5,012;Bern;Switzerland;47.42N;8.29E
1778-04-01;8,044;1,692;Bern;Switzerland;47.42N;8.29E
1778-05-01;12,223;3,425;Bern;Switzerland;47.42N;8.29E
1778-06-01;13,871;6,758;Bern;Switzerland;47.42N;8.29E
1778-07-01;17,857;1,167;Bern;Switzerland;47.42N;8.29E
1778-08-01;16,563;4,265;Bern;Switzerland;47.42N;8.29E
1778-09-01;10,545;1,405;Bern;Switzerland;47.42N;8.29E
1778-10-01;6,266;7,453;Bern;Switzerland;47.42N;8.29E
1778-11-01;2,829;5,216;Bern;Switzerland;47.42N;8.29E
1778-12-01;1,136;3,789;Bern;Switzerland;47.42N;8.29E
1779-01-01;-6,042;4,761;Bern;Switzerland;47.42N;8.29E
1779-02-01;0,343;9,776;Bern;Switzerland;47.42N;8.29E
1779-03-01;2,963;4,707;Bern;Switzerland;47.42N;8.29E
1779-04-01;9,015;4,223;Bern;Switzerland;47.42N;8.29E
1779-05-01;12,843;2,412;Bern;Switzerland;47.42N;8.29E
1779-06-01;12,783;4,396;Bern;Switzerland;47.42N;8.29E
1779-07-01;15,875;2,731;Bern;Switzerland;47.42N;8.29E
1779-08-01;16,02;4,254;Bern;Switzerland;47.42N;8.29E
1779-09-01;13,852;2,839;Bern;Switzerland;47.42N;8.29E
1779-10-01;9,361;3,94;Bern;Switzerland;47.42N;8.29E
1779-11-01;2,779;3,054;Bern;Switzerland;47.42N;8.29E
1779-12-01;1,978;10,846;Bern;Switzerland;47.42N;8.29E
1780-01-01;-4,768;5,58;Bern;Switzerland;47.42N;8.29E
1780-02-01;-3,565;3,807;Bern;Switzerland;47.42N;8.29E
1780-03-01;5,389;1,73;Bern;Switzerland;47.42N;8.29E
1780-04-01;5,381;3,631;Bern;Switzerland;47.42N;8.29E
1780-05-01;12,744;2,877;Bern;Switzerland;47.42N;8.29E
1780-06-01;15,444;5,714;Bern;Switzerland;47.42N;8.29E
1780-07-01;16,677;2,013;Bern;Switzerland;47.42N;8.29E
1780-08-01;16,768;5,52;Bern;Switzerland;47.42N;8.29E
1780-09-01;12,428;4,721;Bern;Switzerland;47.42N;8.29E
1780-10-01;8,293;2,687;Bern;Switzerland;47.42N;8.29E
1780-11-01;1,492;2,51;Bern;Switzerland;47.42N;8.29E
1780-12-01;-2,868;2,384;Bern;Switzerland;47.42N;8.29E
1781-01-01;-2,324;8,729;Bern;Switzerland;47.42N;8.29E
1781-02-01;0,187;12,115;Bern;Switzerland;47.42N;8.29E
1781-03-01;3,593;1,215;Bern;Switzerland;47.42N;8.29E
1781-04-01;8,729;3,166;Bern;Switzerland;47.42N;8.29E
1781-05-01;12,67;3,006;Bern;Switzerland;47.42N;8.29E
1781-06-01;15,042;1,866;Bern;Switzerland;47.42N;8.29E
1781-07-01;16,82;3,358;Bern;Switzerland;47.42N;8.29E
1781-08-01;16,921;1,13;Bern;Switzerland;47.42N;8.29E
1781-09-01;13,158;6,818;Bern;Switzerland;47.42N;8.29E
1781-10-01;5,699;1,016;Bern;Switzerland;47.42N;8.29E
1781-11-01;2,335;2,424;Bern;Switzerland;47.42N;8.29E
1781-12-01;0,472;7,523;Bern;Switzerland;47.42N;8.29E
1782-01-01;-0,378;5,107;Bern;Switzerland;47.42N;8.29E
1782-02-01;-5,188;9,559;Bern;Switzerland;47.42N;8.29E
1782-03-01;1,42;2,64;Bern;Switzerland;47.42N;8.29E
1782-04-01;5,081;4,855;Bern;Switzerland;47.42N;8.29E
1782-05-01;9,899;4,048;Bern;Switzerland;47.42N;8.29E
1782-06-01;16,231;3,397;Bern;Switzerland;47.42N;8.29E
1782-07-01;17,959;5,604;Bern;Switzerland;47.42N;8.29E
1782-08-01;15,479;3,867;Bern;Switzerland;47.42N;8.29E
1782-09-01;11,569;4,123;Bern;Switzerland;47.42N;8.29E
1782-10-01;4,744;4,565;Bern;Switzerland;47.42N;8.29E
1782-11-01;-1,392;9,613;Bern;Switzerland;47.42N;8.29E
1782-12-01;-2,59;6,854;Bern;Switzerland;47.42N;8.29E
1783-01-01;0,469;9,096;Bern;Switzerland;47.42N;8.29E
1783-02-01;0,963;5,207;Bern;Switzerland;47.42N;8.29E
1783-03-01;1,339;3,086;Bern;Switzerland;47.42N;8.29E
1783-04-01;7,104;2,066;Bern;Switzerland;47.42N;8.29E
1783-05-01;11,844;5,877;Bern;Switzerland;47.42N;8.29E
1783-06-01;14,412;2,272;Bern;Switzerland;47.42N;8.29E
1783-07-01;17,951;2,473;Bern;Switzerland;47.42N;8.29E
1783-08-01;15,501;2,35;Bern;Switzerland;47.42N;8.29E
1783-09-01;12,541;4,808;Bern;Switzerland;47.42N;8.29E
1783-10-01;8,06;4,761;Bern;Switzerland;47.42N;8.29E
1783-11-01;2,009;3,16;Bern;Switzerland;47.42N;8.29E
1783-12-01;-2,706;3,28;Bern;Switzerland;47.42N;8.29E
1784-01-01;-5,386;11,491;Bern;Switzerland;47.42N;8.29E
1784-02-01;-4,165;9,325;Bern;Switzerland;47.42N;8.29E
1784-03-01;1,291;4,871;Bern;Switzerland;47.42N;8.29E
1784-04-01;3,547;9,332;Bern;Switzerland;47.42N;8.29E
1784-05-01;13,688;2,37;Bern;Switzerland;47.42N;8.29E
1784-06-01;15,449;2,55;Bern;Switzerland;47.42N;8.29E
1784-07-01;16,81;5,578;Bern;Switzerland;47.42N;8.29E
1784-08-01;14,828;8,244;Bern;Switzerland;47.42N;8.29E
1784-09-01;13,975;6,199;Bern;Switzerland;47.42N;8.29E
1784-10-01;3,71;5,151;Bern;Switzerland;47.42N;8.29E
1784-11-01;1,738;2,848;Bern;Switzerland;47.42N;8.29E
1784-12-01;-3,908;3,384;Bern;Switzerland;47.42N;8.29E
1785-01-01;-2,394;4,675;Bern;Switzerland;47.42N;8.29E
1785-02-01;-4,074;6,96;Bern;Switzerland;47.42N;8.29E
1785-03-01;-3,444;4,517;Bern;Switzerland;47.42N;8.29E
1785-04-01;3,27;3,369;Bern;Switzerland;47.42N;8.29E
1785-05-01;11,197;5,372;Bern;Switzerland;47.42N;8.29E
1785-06-01;14,222;4,965;Bern;Switzerland;47.42N;8.29E
1785-07-01;15,467;4,707;Bern;Switzerland;47.42N;8.29E
1785-08-01;14,377;4,471;Bern;Switzerland;47.42N;8.29E
1785-09-01;14,344;2,283;Bern;Switzerland;47.42N;8.29E
1785-10-01;6,505;3,778;Bern;Switzerland;47.42N;8.29E
1785-11-01;2,26;5,135;Bern;Switzerland;47.42N;8.29E
1785-12-01;-1,106;2,404;Bern;Switzerland;47.42N;8.29E
1786-01-01;-1,841;2,732;Bern;Switzerland;47.42N;8.29E
1786-02-01;-0,967;2,662;Bern;Switzerland;47.42N;8.29E
1786-03-01;0,042;7,317;Bern;Switzerland;47.42N;8.29E
1786-04-01;7,598;4,539;Bern;Switzerland;47.42N;8.29E
1786-05-01;10,843;4,728;Bern;Switzerland;47.42N;8.29E
1786-06-01;15,53;1,722;Bern;Switzerland;47.42N;8.29E
1786-07-01;14,448;5,445;Bern;Switzerland;47.42N;8.29E
1786-08-01;14,038;8,632;Bern;Switzerland;47.42N;8.29E
1786-09-01;11,104;9,644;Bern;Switzerland;47.42N;8.29E
1786-10-01;4,413;1,583;Bern;Switzerland;47.42N;8.29E
1786-11-01;0,23;6,754;Bern;Switzerland;47.42N;8.29E
1786-12-01;-1,419;3,398;Bern;Switzerland;47.42N;8.29E
1787-01-01;-4,179;5,057;Bern;Switzerland;47.42N;8.29E
1787-02-01;-0,57;5,094;Bern;Switzerland;47.42N;8.29E
1787-03-01;3,754;4,411;Bern;Switzerland;47.42N;8.29E
1787-04-01;5,493;3,174;Bern;Switzerland;47.42N;8.29E
1787-05-01;8,864;5,855;Bern;Switzerland;47.42N;8.29E
1787-06-01;15,38;5,052;Bern;Switzerland;47.42N;8.29E
1787-07-01;15,329;7,872;Bern;Switzerland;47.42N;8.29E
1787-08-01;16,379;6,009;Bern;Switzerland;47.42N;8.29E
1787-09-01;12,089;3,5;Bern;Switzerland;47.42N;8.29E
1787-10-01;8,453;8,724;Bern;Switzerland;47.42N;8.29E
1787-11-01;2,608;1,369;Bern;Switzerland;47.42N;8.29E
1787-12-01;1,39;4,933;Bern;Switzerland;47.42N;8.29E
1788-01-01;-0,826;2,298;Bern;Switzerland;47.42N;8.29E
1788-02-01;0,893;7,494;Bern;Switzerland;47.42N;8.29E
1788-03-01;3,335;4,025;Bern;Switzerland;47.42N;8.29E
1788-04-01;7,001;4,279;Bern;Switzerland;47.42N;8.29E
1788-05-01;12,24;2,477;Bern;Switzerland;47.42N;8.29E
1788-06-01;15,468;2,929;Bern;Switzerland;47.42N;8.29E
1788-07-01;17,958;5,12;Bern;Switzerland;47.42N;8.29E
1788-08-01;14,853;2,375;Bern;Switzerland;47.42N;8.29E
1788-09-01;13,397;1,837;Bern;Switzerland;47.42N;8.29E
1788-10-01;6,319;3,204;Bern;Switzerland;47.42N;8.29E
1788-11-01;-0,568;3,342;Bern;Switzerland;47.42N;8.29E
1788-12-01;-5,889;5,427;Bern;Switzerland;47.42N;8.29E
1789-01-01;-4,162;7,125;Bern;Switzerland;47.42N;8.29E
1789-02-01;0,452;4,872;Bern;Switzerland;47.42N;8.29E
1789-03-01;-1,255;5,085;Bern;Switzerland;47.42N;8.29E
1789-04-01;7,327;3,094;Bern;Switzerland;47.42N;8.29E
1789-05-01;13,571;4,376;Bern;Switzerland;47.42N;8.29E
1789-06-01;12,458;1,9;Bern;Switzerland;47.42N;8.29E
1789-07-01;15,672;3,401;Bern;Switzerland;47.42N;8.29E
1789-08-01;15,401;2,081;Bern;Switzerland;47.42N;8.29E
1789-09-01;11,451;1,583;Bern;Switzerland;47.42N;8.29E
1789-10-01;6,601;3,888;Bern;Switzerland;47.42N;8.29E
1789-11-01;0,752;1,486;Bern;Switzerland;47.42N;8.29E
1789-12-01;-1,563;2,813;Bern;Switzerland;47.42N;8.29E
1790-01-01;-1,755;5,509;Bern;Switzerland;47.42N;8.29E
1790-02-01;0,614;5,8;Bern;Switzerland;47.42N;8.29E
1790-03-01;2,615;2,776;Bern;Switzerland;47.42N;8.29E
1790-04-01;4,746;3,836;Bern;Switzerland;47.42N;8.29E
1790-05-01;12,381;2,016;Bern;Switzerland;47.42N;8.29E
1790-06-01;15,027;2,347;Bern;Switzerland;47.42N;8.29E
1790-07-01;14,676;2,121;Bern;Switzerland;47.42N;8.29E
1790-08-01;16,222;2,231;Bern;Switzerland;47.42N;8.29E
1790-09-01;11,268;2,812;Bern;Switzerland;47.42N;8.29E
1790-10-01;8,558;3,281;Bern;Switzerland;47.42N;8.29E
1790-11-01;2,653;1,496;Bern;Switzerland;47.42N;8.29E
1790-12-01;-0,874;10,466;Bern;Switzerland;47.42N;8.29E
1791-01-01;0,509;8,973;Bern;Switzerland;47.42N;8.29E
1791-02-01;-0,72;2,854;Bern;Switzerland;47.42N;8.29E
1791-03-01;2,656;4,087;Bern;Switzerland;47.42N;8.29E
1791-04-01;8,871;2,892;Bern;Switzerland;47.42N;8.29E
1791-05-01;10,593;2,394;Bern;Switzerland;47.42N;8.29E
1791-06-01;14,068;2,723;Bern;Switzerland;47.42N;8.29E
1791-07-01;15,868;2,186;Bern;Switzerland;47.42N;8.29E
1791-08-01;17,035;0,769;Bern;Switzerland;47.42N;8.29E
1791-09-01;11,885;2,686;Bern;Switzerland;47.42N;8.29E
1791-10-01;6,832;1,218;Bern;Switzerland;47.42N;8.29E
1791-11-01;0,322;2,919;Bern;Switzerland;47.42N;8.29E
1791-12-01;-0,203;2,181;Bern;Switzerland;47.42N;8.29E
1792-01-01;-1,88;6,522;Bern;Switzerland;47.42N;8.29E
1792-02-01;-1,658;3,701;Bern;Switzerland;47.42N;8.29E
1792-03-01;3,62;2,183;Bern;Switzerland;47.42N;8.29E
1792-04-01;8,142;2,728;Bern;Switzerland;47.42N;8.29E
1792-05-01;10,242;1,475;Bern;Switzerland;47.42N;8.29E
1792-06-01;14,268;0,864;Bern;Switzerland;47.42N;8.29E
1792-07-01;16,244;2,766;Bern;Switzerland;47.42N;8.29E
1792-08-01;16,133;2,155;Bern;Switzerland;47.42N;8.29E
1792-09-01;10,771;3,649;Bern;Switzerland;47.42N;8.29E
1792-10-01;7,946;2,012;Bern;Switzerland;47.42N;8.29E
1792-11-01;1,904;3,56;Bern;Switzerland;47.42N;8.29E
1792-12-01;-1,245;3,936;Bern;Switzerland;47.42N;8.29E
1793-01-01;-4,325;5,233;Bern;Switzerland;47.42N;8.29E
1793-02-01;0,26;5,809;Bern;Switzerland;47.42N;8.29E
1793-03-01;2,625;4,51;Bern;Switzerland;47.42N;8.29E
1793-04-01;4,786;3,148;Bern;Switzerland;47.42N;8.29E
1793-05-01;9,95;1,869;Bern;Switzerland;47.42N;8.29E
1793-06-01;13,45;4,36;Bern;Switzerland;47.42N;8.29E
1793-07-01;18,31;6,991;Bern;Switzerland;47.42N;8.29E
1793-08-01;17,326;6,409;Bern;Switzerland;47.42N;8.29E
1793-09-01;11,643;2,831;Bern;Switzerland;47.42N;8.29E
1793-10-01;8,573;4,189;Bern;Switzerland;47.42N;8.29E
1793-11-01;3,131;6,271;Bern;Switzerland;47.42N;8.29E
1793-12-01;0,766;3,586;Bern;Switzerland;47.42N;8.29E
1794-01-01;-1,364;6,77;Bern;Switzerland;47.42N;8.29E
1794-02-01;2,582;8,883;Bern;Switzerland;47.42N;8.29E
1794-03-01;5,011;2,04;Bern;Switzerland;47.42N;8.29E
1794-04-01;9,51;2,295;Bern;Switzerland;47.42N;8.29E
1794-05-01;10,96;4,065;Bern;Switzerland;47.42N;8.29E
1794-06-01;15,065;5,901;Bern;Switzerland;47.42N;8.29E
1794-07-01;18,772;7,919;Bern;Switzerland;47.42N;8.29E
1794-08-01;15,053;3,06;Bern;Switzerland;47.42N;8.29E
1794-09-01;10,362;2,93;Bern;Switzerland;47.42N;8.29E
1794-10-01;6,59;2,847;Bern;Switzerland;47.42N;8.29E
1794-11-01;3,243;2,91;Bern;Switzerland;47.42N;8.29E
1794-12-01;-3,439;2,869;Bern;Switzerland;47.42N;8.29E
1795-01-01;-8,677;6,684;Bern;Switzerland;47.42N;8.29E
1795-02-01;-1,941;9,585;Bern;Switzerland;47.42N;8.29E
1795-03-01;1,728;2,913;Bern;Switzerland;47.42N;8.29E
1795-04-01;8,158;2,92;Bern;Switzerland;47.42N;8.29E
1795-05-01;11,887;5,674;Bern;Switzerland;47.42N;8.29E
1795-06-01;14,401;2,57;Bern;Switzerland;47.42N;8.29E
1795-07-01;13,925;3,774;Bern;Switzerland;47.42N;8.29E
1795-08-01;16,227;3,099;Bern;Switzerland;47.42N;8.29E
1795-09-01;13,25;4,801;Bern;Switzerland;47.42N;8.29E
1795-10-01;9,847;4,129;Bern;Switzerland;47.42N;8.29E
1795-11-01;0,931;3,185;Bern;Switzerland;47.42N;8.29E
1795-12-01;1,229;3,335;Bern;Switzerland;47.42N;8.29E
1796-01-01;1,675;3,553;Bern;Switzerland;47.42N;8.29E
1796-02-01;0,179;1,397;Bern;Switzerland;47.42N;8.29E
1796-03-01;-0,623;3,519;Bern;Switzerland;47.42N;8.29E
1796-04-01;5,776;1,539;Bern;Switzerland;47.42N;8.29E
1796-05-01;10,562;1,305;Bern;Switzerland;47.42N;8.29E
1796-06-01;13,824;4,708;Bern;Switzerland;47.42N;8.29E
1796-07-01;15,413;3,394;Bern;Switzerland;47.42N;8.29E
1796-08-01;15,851;5,209;Bern;Switzerland;47.42N;8.29E
1796-09-01;13,91;5,265;Bern;Switzerland;47.42N;8.29E
1796-10-01;6,772;1,691;Bern;Switzerland;47.42N;8.29E
1796-11-01;2,002;3,791;Bern;Switzerland;47.42N;8.29E
1796-12-01;-3,899;6,133;Bern;Switzerland;47.42N;8.29E
1797-01-01;-1,571;9,394;Bern;Switzerland;47.42N;8.29E
1797-02-01;-0,832;3,268;Bern;Switzerland;47.42N;8.29E
1797-03-01;0,875;2,408;Bern;Switzerland;47.42N;8.29E
1797-04-01;7,706;4,145;Bern;Switzerland;47.42N;8.29E
1797-05-01;12,821;3,13;Bern;Switzerland;47.42N;8.29E
1797-06-01;12,117;2,544;Bern;Switzerland;47.42N;8.29E
1797-07-01;17,788;2,755;Bern;Switzerland;47.42N;8.29E
1797-08-01;16,81;3,208;Bern;Switzerland;47.42N;8.29E
1797-09-01;12,55;4,894;Bern;Switzerland;47.42N;8.29E
1797-10-01;6,647;2,482;Bern;Switzerland;47.42N;8.29E
1797-11-01;3,159;3,591;Bern;Switzerland;47.42N;8.29E
1797-12-01;0,856;4,069;Bern;Switzerland;47.42N;8.29E
1798-01-01;-1,722;2,182;Bern;Switzerland;47.42N;8.29E
1798-02-01;-0,086;2,711;Bern;Switzerland;47.42N;8.29E
1798-03-01;1,766;2,236;Bern;Switzerland;47.42N;8.29E
1798-04-01;7,337;1,695;Bern;Switzerland;47.42N;8.29E
1798-05-01;12,046;4,924;Bern;Switzerland;47.42N;8.29E
1798-06-01;14,996;2,439;Bern;Switzerland;47.42N;8.29E
1798-07-01;16,03;3,281;Bern;Switzerland;47.42N;8.29E
1798-08-01;16,157;6,659;Bern;Switzerland;47.42N;8.29E
1798-09-01;12,704;4,239;Bern;Switzerland;47.42N;8.29E
1798-10-01;6,931;3,453;Bern;Switzerland;47.42N;8.29E
1798-11-01;1,787;3,939;Bern;Switzerland;47.42N;8.29E
1798-12-01;-4,013;3,061;Bern;Switzerland;47.42N;8.29E
1799-01-01;-6,696;2,887;Bern;Switzerland;47.42N;8.29E
1799-02-01;-0,04;4,058;Bern;Switzerland;47.42N;8.29E
1799-03-01;1,55;3,358;Bern;Switzerland;47.42N;8.29E
1799-04-01;4,237;4,945;Bern;Switzerland;47.42N;8.29E
1799-05-01;9,421;1,768;Bern;Switzerland;47.42N;8.29E
1799-06-01;12,825;3,793;Bern;Switzerland;47.42N;8.29E
1799-07-01;14,858;3,268;Bern;Switzerland;47.42N;8.29E
1799-08-01;15,525;1,233;Bern;Switzerland;47.42N;8.29E
1799-09-01;11,885;3,548;Bern;Switzerland;47.42N;8.29E
1799-10-01;6,662;2,576;Bern;Switzerland;47.42N;8.29E
1799-11-01;1,32;2,599;Bern;Switzerland;47.42N;8.29E
1799-12-01;-5,71;1,969;Bern;Switzerland;47.42N;8.29E
1800-01-01;-0,505;2,224;Bern;Switzerland;47.42N;8.29E
1800-02-01;-1,593;5,282;Bern;Switzerland;47.42N;8.29E
1800-03-01;-0,431;4,446;Bern;Switzerland;47.42N;8.29E
1800-04-01;10,193;2,278;Bern;Switzerland;47.42N;8.29E
1800-05-01;13,062;1,55;Bern;Switzerland;47.42N;8.29E
1800-06-01;12,109;1,564;Bern;Switzerland;47.42N;8.29E
1800-07-01;16,202;1,844;Bern;Switzerland;47.42N;8.29E
1800-08-01;16,255;3,323;Bern;Switzerland;47.42N;8.29E
1800-09-01;12,592;3,26;Bern;Switzerland;47.42N;8.29E
1800-10-01;5,939;3,518;Bern;Switzerland;47.42N;8.29E
1800-11-01;3,317;3,208;Bern;Switzerland;47.42N;8.29E
1800-12-01;-1,466;2,703;Bern;Switzerland;47.42N;8.29E
1801-01-01;-0,402;2,24;Bern;Switzerland;47.42N;8.29E
1801-02-01;-0,289;1,109;Bern;Switzerland;47.42N;8.29E
1801-03-01;3,827;1,987;Bern;Switzerland;47.42N;8.29E
1801-04-01;6,841;2,225;Bern;Switzerland;47.42N;8.29E
1801-05-01;12,032;2,512;Bern;Switzerland;47.42N;8.29E
1801-06-01;12,998;2,126;Bern;Switzerland;47.42N;8.29E
1801-07-01;15,517;3,671;Bern;Switzerland;47.42N;8.29E
1801-08-01;15,052;2,173;Bern;Switzerland;47.42N;8.29E
1801-09-01;12,887;1,982;Bern;Switzerland;47.42N;8.29E
1801-10-01;7,86;1,341;Bern;Switzerland;47.42N;8.29E
1801-11-01;3,351;1,612;Bern;Switzerland;47.42N;8.29E
1801-12-01;-0,552;5,007;Bern;Switzerland;47.42N;8.29E
1802-01-01;-6,141;3,342;Bern;Switzerland;47.42N;8.29E
1802-02-01;-0,769;1,886;Bern;Switzerland;47.42N;8.29E
1802-03-01;2,501;2,715;Bern;Switzerland;47.42N;8.29E
1802-04-01;7,166;2,705;Bern;Switzerland;47.42N;8.29E
1802-05-01;10,944;2,77;Bern;Switzerland;47.42N;8.29E
1802-06-01;15,743;2,147;Bern;Switzerland;47.42N;8.29E
1802-07-01;15,206;2,16;Bern;Switzerland;47.42N;8.29E
1802-08-01;18,296;2,22;Bern;Switzerland;47.42N;8.29E
1802-09-01;12,854;3,714;Bern;Switzerland;47.42N;8.29E
1802-10-01;9,439;4,542;Bern;Switzerland;47.42N;8.29E
1802-11-01;2,626;2,679;Bern;Switzerland;47.42N;8.29E
1802-12-01;-0,411;2,595;Bern;Switzerland;47.42N;8.29E
1803-01-01;-3,401;4,073;Bern;Switzerland;47.42N;8.29E
1803-02-01;-4,877;3,786;Bern;Switzerland;47.42N;8.29E
1803-03-01;1,394;2,992;Bern;Switzerland;47.42N;8.29E
1803-04-01;8,429;2,739;Bern;Switzerland;47.42N;8.29E
1803-05-01;8,91;2,268;Bern;Switzerland;47.42N;8.29E
1803-06-01;14,245;1,499;Bern;Switzerland;47.42N;8.29E
1803-07-01;17,024;1,787;Bern;Switzerland;47.42N;8.29E
1803-08-01;16,746;2,596;Bern;Switzerland;47.42N;8.29E
1803-09-01;9,96;1,443;Bern;Switzerland;47.42N;8.29E
1803-10-01;5,815;3,325;Bern;Switzerland;47.42N;8.29E
1803-11-01;2,766;2,642;Bern;Switzerland;47.42N;8.29E
1803-12-01;-0,094;3,319;Bern;Switzerland;47.42N;8.29E
1804-01-01;2,148;5,701;Bern;Switzerland;47.42N;8.29E
1804-02-01;-2,895;2,804;Bern;Switzerland;47.42N;8.29E
1804-03-01;0,795;4,821;Bern;Switzerland;47.42N;8.29E
1804-04-01;5,835;2,407;Bern;Switzerland;47.42N;8.29E
1804-05-01;12,662;1,672;Bern;Switzerland;47.42N;8.29E
1804-06-01;15,682;1,485;Bern;Switzerland;47.42N;8.29E
1804-07-01;15,56;3,289;Bern;Switzerland;47.42N;8.29E
1804-08-01;14,906;2,093;Bern;Switzerland;47.42N;8.29E
1804-09-01;12,779;5,036;Bern;Switzerland;47.42N;8.29E
1804-10-01;7,541;2,011;Bern;Switzerland;47.42N;8.29E
1804-11-01;2,27;5,13;Bern;Switzerland;47.42N;8.29E
1804-12-01;-2,987;4,618;Bern;Switzerland;47.42N;8.29E
1805-01-01;-4,102;2,296;Bern;Switzerland;47.42N;8.29E
1805-02-01;-1,28;3,27;Bern;Switzerland;47.42N;8.29E
1805-03-01;1,249;2,001;Bern;Switzerland;47.42N;8.29E
1805-04-01;4,285;3,926;Bern;Switzerland;47.42N;8.29E
1805-05-01;9,347;1,08;Bern;Switzerland;47.42N;8.29E
1805-06-01;13,059;3,044;Bern;Switzerland;47.42N;8.29E
1805-07-01;14,597;2,398;Bern;Switzerland;47.42N;8.29E
1805-08-01;14,157;2,553;Bern;Switzerland;47.42N;8.29E
1805-09-01;12,352;3,493;Bern;Switzerland;47.42N;8.29E
1805-10-01;4,294;2,177;Bern;Switzerland;47.42N;8.29E
1805-11-01;-1,309;3,002;Bern;Switzerland;47.42N;8.29E
1805-12-01;-2,704;1,484;Bern;Switzerland;47.42N;8.29E
1806-01-01;0,095;1,426;Bern;Switzerland;47.42N;8.29E
1806-02-01;1,556;3,71;Bern;Switzerland;47.42N;8.29E
1806-03-01;2,315;2,778;Bern;Switzerland;47.42N;8.29E
1806-04-01;3,7;4,339;Bern;Switzerland;47.42N;8.29E
1806-05-01;12,809;2,118;Bern;Switzerland;47.42N;8.29E
1806-06-01;14,685;1,879;Bern;Switzerland;47.42N;8.29E
1806-07-01;15,411;1,916;Bern;Switzerland;47.42N;8.29E
1806-08-01;14,788;2,419;Bern;Switzerland;47.42N;8.29E
1806-09-01;11,9;3,054;Bern;Switzerland;47.42N;8.29E
1806-10-01;6,759;0,972;Bern;Switzerland;47.42N;8.29E
1806-11-01;4,052;1,96;Bern;Switzerland;47.42N;8.29E
1806-12-01;2,846;2,361;Bern;Switzerland;47.42N;8.29E
1807-01-01;-3,364;2,731;Bern;Switzerland;47.42N;8.29E
1807-02-01;0,172;4,97;Bern;Switzerland;47.42N;8.29E
1807-03-01;-1,443;5,318;Bern;Switzerland;47.42N;8.29E
1807-04-01;4,587;2,476;Bern;Switzerland;47.42N;8.29E
1807-05-01;12,729;2,272;Bern;Switzerland;47.42N;8.29E
1807-06-01;13,915;1,455;Bern;Switzerland;47.42N;8.29E
1807-07-01;18,447;3,991;Bern;Switzerland;47.42N;8.29E
1807-08-01;18,98;2,469;Bern;Switzerland;47.42N;8.29E
1807-09-01;10,947;1,315;Bern;Switzerland;47.42N;8.29E
1807-10-01;8,704;1,548;Bern;Switzerland;47.42N;8.29E
1807-11-01;3,399;2,931;Bern;Switzerland;47.42N;8.29E
1807-12-01;-2,652;2,081;Bern;Switzerland;47.42N;8.29E
1808-01-01;-2,801;2,55;Bern;Switzerland;47.42N;8.29E
1808-02-01;-3,163;2,538;Bern;Switzerland;47.42N;8.29E
1808-03-01;-2,459;6,233;Bern;Switzerland;47.42N;8.29E
1808-04-01;4,034;1,73;Bern;Switzerland;47.42N;8.29E
1808-05-01;13,562;4,911;Bern;Switzerland;47.42N;8.29E
1808-06-01;12,978;1,466;Bern;Switzerland;47.42N;8.29E
1808-07-01;17,539;1,603;Bern;Switzerland;47.42N;8.29E
1808-08-01;16,28;2,551;Bern;Switzerland;47.42N;8.29E
1808-09-01;11,797;4,331;Bern;Switzerland;47.42N;8.29E
1808-10-01;4,322;1,712;Bern;Switzerland;47.42N;8.29E
1808-11-01;2,157;2,461;Bern;Switzerland;47.42N;8.29E
1808-12-01;-5,614;2,162;Bern;Switzerland;47.42N;8.29E
1809-01-01;-1,383;5,434;Bern;Switzerland;47.42N;8.29E
1809-02-01;2,509;4,082;Bern;Switzerland;47.42N;8.29E
1809-03-01;2,39;3,899;Bern;Switzerland;47.42N;8.29E
1809-04-01;2,271;5,38;Bern;Switzerland;47.42N;8.29E
1809-05-01;11,752;2,947;Bern;Switzerland;47.42N;8.29E
1809-06-01;13,497;1,851;Bern;Switzerland;47.42N;8.29E
1809-07-01;15,218;1,625;Bern;Switzerland;47.42N;8.29E
1809-08-01;15,217;1,114;Bern;Switzerland;47.42N;8.29E
1809-09-01;11,177;2,867;Bern;Switzerland;47.42N;8.29E
1809-10-01;5,548;6,202;Bern;Switzerland;47.42N;8.29E
1809-11-01;0,191;3,697;Bern;Switzerland;47.42N;8.29E
1809-12-01;-0,262;4,693;Bern;Switzerland;47.42N;8.29E
1810-01-01;-5,597;6,718;Bern;Switzerland;47.42N;8.29E
1810-02-01;-3,664;4,727;Bern;Switzerland;47.42N;8.29E
1810-03-01;4,36;2,913;Bern;Switzerland;47.42N;8.29E
1810-04-01;5,551;4,718;Bern;Switzerland;47.42N;8.29E
1810-05-01;10,956;3,148;Bern;Switzerland;47.42N;8.29E
1810-06-01;12,843;4,131;Bern;Switzerland;47.42N;8.29E
